EnsemblID	predictedProb	HGNCsymbol	batch
ENSG00000114391	0.55535	RPL24	testing
ENSG00000114395	0.116116666666667	CYB561D2	testing
ENSG00000114405	0.123216666666667	C3orf14	testing
ENSG00000114416	0.619316666666667	FXR1	testing
ENSG00000114423	0.83345	CBLB	testing
ENSG00000114439	0.793416666666667	BBX	testing
ENSG00000114446	0.5548	IFT57	testing
ENSG00000114450	0.690533333333333	GNB4	testing
ENSG00000114455	0.266866666666667	HHLA2	testing
ENSG00000114473	0.581883333333333	IQCG	testing
ENSG00000114480	0.485883333333333	GBE1	testing
ENSG00000114487	0.0100333333333333	MORC1	testing
ENSG00000114491	0.329166666666667	UMPS	testing
ENSG00000114503	0.321433333333333	NCBP2	testing
ENSG00000114520	0.122183333333333	SNX4	testing
ENSG00000114529	0.304266666666667	C3orf52	testing
ENSG00000114541	0.444966666666667	FRMD4B	testing
ENSG00000114544	0.1519	SLC41A3	testing
ENSG00000114547	0.1069	ROPN1B	testing
ENSG00000114554	0.198266666666667	PLXNA1	testing
ENSG00000114573	0.847666666666667	ATP6V1A	testing
ENSG00000114626	0.120666666666667	ABTB1	testing
ENSG00000114631	0.140083333333333	PODXL2	testing
ENSG00000114638	0.135266666666667	UPK1B	testing
ENSG00000114646	0.106733333333333	CSPG5	testing
ENSG00000114648	0.199016666666667	KLHL18	testing
ENSG00000114650	0.165966666666667	SCAP	testing
ENSG00000114656	0.257666666666667	KIAA1257	testing
ENSG00000114670	0.1953	NEK11	testing
ENSG00000114686	0.430366666666667	MRPL3	testing
ENSG00000114698	0.457716666666667	PLSCR4	testing
ENSG00000114735	0.36975	HEMK1	testing
ENSG00000114737	0.320316666666667	CISH	testing
ENSG00000114738	0.3932	MAPKAPK3	testing
ENSG00000114739	0.315983333333333	ACVR2B	testing
ENSG00000114742	0.278916666666667	WDR48	testing
ENSG00000114744	0.3954	COMMD2	testing
ENSG00000114745	0.11215	GORASP1	testing
ENSG00000114757	0.534233333333333	PEX5L	testing
ENSG00000114767	0.121883333333333	RRP9	testing
ENSG00000114770	0.452833333333333	ABCC5	testing
ENSG00000114784	0.537616666666667	EIF1B	testing
ENSG00000114790	0.764383333333333	ARHGEF26	testing
ENSG00000114796	0.337883333333333	KLHL24	testing
ENSG00000114805	0.69935	PLCH1	testing
ENSG00000114812	0.277316666666667	VIPR1	testing
ENSG00000114841	0.0337666666666667	DNAH1	testing
ENSG00000114850	0.513233333333333	SSR3	testing
ENSG00000114853	0.227066666666667	ZBTB47	testing
ENSG00000114854	0.24945	TNNC1	testing
ENSG00000114857	0.545883333333333	NKTR	testing
ENSG00000114859	0.479266666666667	CLCN2	testing
ENSG00000114867	0.279166666666667	EIF4G1	testing
ENSG00000114902	0.499883333333333	SPCS1	testing
ENSG00000114904	0.336466666666667	NEK4	testing
ENSG00000114923	0.12015	SLC4A3	testing
ENSG00000114933	0.8108	INO80D	testing
ENSG00000114942	0.6359	EEF1B2	testing
ENSG00000114948	0.62885	ADAM23	testing
ENSG00000114956	0.346683333333333	DGUOK	testing
ENSG00000114978	0.334483333333333	MOB1A	testing
ENSG00000114982	0.219733333333333	KANSL3	testing
ENSG00000114988	0.20375	LMAN2L	testing
ENSG00000114999	0.391616666666667	TTL	testing
ENSG00000115008	0.29645	IL1A	testing
ENSG00000115009	0.142066666666667	CCL20	testing
ENSG00000115020	0.514816666666667	PIKFYVE	testing
ENSG00000115041	0.34145	KCNIP3	testing
ENSG00000115042	0.0738	FAHD2A	testing
ENSG00000115053	0.548716666666667	NCL	testing
ENSG00000115073	0.356783333333333	ACTR1B	testing
ENSG00000115084	0.3016	SLC35F5	testing
ENSG00000115085	0.152466666666667	ZAP70	testing
ENSG00000115091	0.75535	ACTR3	testing
ENSG00000115107	0.13485	STEAP3	testing
ENSG00000115109	0.28215	EPB41L5	testing
ENSG00000115112	0.26145	TFCP2L1	testing
ENSG00000115128	0.205866666666667		testing
ENSG00000115129	0.0800833333333333	TP53I3	testing
ENSG00000115137	0.254516666666667	DNAJC27	testing
ENSG00000115138	0.275266666666667	POMC	testing
ENSG00000115145	0.3864	STAM2	testing
ENSG00000115155	0.44415	OTOF	testing
ENSG00000115159	0.3807	GPD2	testing
ENSG00000115163	0.194716666666667	CENPA	testing
ENSG00000115165	0.412733333333333	CYTIP	testing
ENSG00000115170	0.617383333333333	ACVR1	testing
ENSG00000115183	0.668616666666667	TANC1	testing
ENSG00000115194	0.723033333333333	SLC30A3	testing
ENSG00000115204	0.17885	MPV17	testing
ENSG00000115207	0.400833333333333	GTF3C2	testing
ENSG00000115211	0.220883333333333	EIF2B4	testing
ENSG00000115216	0.350433333333333	NRBP1	testing
ENSG00000115221	0.230066666666667	ITGB6	testing
ENSG00000115226	0.276	FNDC4	testing
ENSG00000115232	0.463583333333333	ITGA4	testing
ENSG00000115233	0.384666666666667	PSMD14	testing
ENSG00000115234	0.219983333333333	SNX17	testing
ENSG00000115239	0.7008	GPR75-ASB3	testing
ENSG00000115241	0.3054	PPM1G	testing
ENSG00000115252	0.509033333333333	PDE1A	testing
ENSG00000115255	0.07335	REEP6	testing
ENSG00000115257	0.0947333333333333	PCSK4	testing
ENSG00000115263	0.227616666666667	GCG	testing
ENSG00000115266	0.294216666666667	APC2	testing
ENSG00000115267	0.433733333333333	IFIH1	testing
ENSG00000115268	0.1408	RPS15	testing
ENSG00000115271	0.52495	GCA	testing
ENSG00000115286	0.0744166666666667	NDUFS7	testing
ENSG00000115290	0.356733333333333	GRB14	testing
ENSG00000115295	0.391083333333333	CLIP4	testing
ENSG00000115306	0.877166666666667	SPTBN1	testing
ENSG00000115310	0.847866666666667	RTN4	testing
ENSG00000115318	0.435833333333333	LOXL3	testing
ENSG00000115325	0.344883333333333	DOK1	testing
ENSG00000115339	0.51455	GALNT3	testing
ENSG00000115350	0.0685833333333333	POLE4	testing
ENSG00000115353	0.56525	TACR1	testing
ENSG00000115355	0.67135	CCDC88A	testing
ENSG00000115361	0.38925	ACADL	testing
ENSG00000115363	0.571933333333333	EVA1A	testing
ENSG00000115364	0.155433333333333	MRPL19	testing
ENSG00000115365	0.437416666666667	LANCL1	testing
ENSG00000115368	0.469983333333333	WDR75	testing
ENSG00000115380	0.41955	EFEMP1	testing
ENSG00000115386	0.102166666666667	REG1A	testing
ENSG00000115392	0.532966666666667	FANCL	testing
ENSG00000115414	0.809333333333333	FN1	testing
ENSG00000115415	0.3517	STAT1	testing
ENSG00000115419	0.784133333333333	GLS	testing
ENSG00000115421	0.209533333333333	PAPOLG	testing
ENSG00000115423	0.328366666666667	DNAH6	testing
ENSG00000115425	0.3224	PECR	testing
ENSG00000115446	0.4937	UNC50	testing
ENSG00000115457	0.7219	IGFBP2	testing
ENSG00000115459	0.170416666666667	ELMOD3	testing
ENSG00000115461	0.733233333333333	IGFBP5	testing
ENSG00000115464	0.608283333333333	USP34	testing
ENSG00000115468	0.55595	EFHD1	testing
ENSG00000115474	0.0701166666666667	KCNJ13	testing
ENSG00000115484	0.380016666666667	CCT4	testing
ENSG00000115486	0.110533333333333	GGCX	testing
ENSG00000115488	0.0465666666666667	NEU2	testing
ENSG00000115504	0.70005	EHBP1	testing
ENSG00000115507	0.8517	OTX1	testing
ENSG00000115514	0.7213	TXNDC9	testing
ENSG00000115520	0.3214	COQ10B	testing
ENSG00000115523	0.0811666666666667	GNLY	testing
ENSG00000115524	0.757216666666667	SF3B1	testing
ENSG00000115525	0.420066666666667	ST3GAL5	testing
ENSG00000115526	0.421133333333333	CHST10	testing
ENSG00000115539	0.257533333333333	PDCL3	testing
ENSG00000115540	0.311466666666667	MOB4	testing
ENSG00000115541	0.847	HSPE1	testing
ENSG00000115548	0.607233333333333	KDM3A	testing
ENSG00000115556	0.106416666666667	PLCD4	testing
ENSG00000115561	0.201133333333333	CHMP3	testing
ENSG00000115568	0.116216666666667	ZNF142	testing
ENSG00000115590	0.314483333333333	IL1R2	testing
ENSG00000115592	0.240183333333333	PRKAG3	testing
ENSG00000115593	0.253466666666667	SMYD1	testing
ENSG00000115594	0.434383333333333	IL1R1	testing
ENSG00000115596	0.721366666666667	WNT6	testing
ENSG00000115598	0.199066666666667	IL1RL2	testing
ENSG00000115602	0.184616666666667	IL1RL1	testing
ENSG00000115604	0.138983333333333	IL18R1	testing
ENSG00000115607	0.173883333333333	IL18RAP	testing
ENSG00000115616	0.43645	SLC9A2	testing
ENSG00000115641	0.626133333333333	FHL2	testing
ENSG00000115648	0.444366666666667	MLPH	testing
ENSG00000115649	0.403366666666667	CNPPD1	testing
ENSG00000115652	0.351333333333333	UXS1	testing
ENSG00000115657	0.106066666666667	ABCB6	testing
ENSG00000115661	0.196	STK16	testing
ENSG00000115665	0.116833333333333	SLC5A7	testing
ENSG00000115677	0.696283333333333	HDLBP	testing
ENSG00000115685	0.321416666666667	PPP1R7	testing
ENSG00000115687	0.325116666666667	PASK	testing
ENSG00000115705	0.0296333333333333	TPO	testing
ENSG00000115718	0.155016666666667	PROC	testing
ENSG00000115750	0.293033333333333	TAF1B	testing
ENSG00000115756	0.373916666666667	HPCAL1	testing
ENSG00000115758	0.346266666666667	ODC1	testing
ENSG00000115760	0.530316666666667	BIRC6	testing
ENSG00000115761	0.258466666666667	NOL10	testing
ENSG00000115762	0.32915	PLEKHB2	testing
ENSG00000115806	0.480483333333333	GORASP2	testing
ENSG00000115808	0.624116666666667	STRN	testing
ENSG00000115816	0.689333333333333	CEBPZ	testing
ENSG00000115825	0.528866666666667	PRKD3	testing
ENSG00000115827	0.447316666666667	DCAF17	testing
ENSG00000115828	0.383666666666667	QPCT	testing
ENSG00000115839	0.3605	RAB3GAP1	testing
ENSG00000115840	0.185033333333333	SLC25A12	testing
ENSG00000115841	0.336516666666667	RMDN2	testing
ENSG00000115844	0.7797	DLX2	testing
ENSG00000115850	0.0679166666666667	LCT	testing
ENSG00000115866	0.3175	DARS	testing
ENSG00000115875	0.534333333333333	SRSF7	testing
ENSG00000115884	0.463716666666667	SDC1	testing
ENSG00000115896	0.527466666666667	PLCL1	testing
ENSG00000115902	0.391733333333333	SLC1A4	testing
ENSG00000115904	0.491533333333333	SOS1	testing
ENSG00000115919	0.348833333333333	KYNU	testing
ENSG00000115935	0.452766666666667	WIPF1	testing
ENSG00000115942	0.495516666666667	ORC2	testing
ENSG00000115944	0.479766666666667	COX7A2L	testing
ENSG00000115946	0.417783333333333	PNO1	testing
ENSG00000115947	0.794766666666667	ORC4	testing
ENSG00000115956	0.333433333333333	PLEK	testing
ENSG00000115963	0.700433333333333	RND3	testing
ENSG00000115966	0.5175	ATF2	testing
ENSG00000115970	0.236533333333333	THADA	testing
ENSG00000115977	0.777766666666667	AAK1	testing
ENSG00000115993	0.372616666666667	TRAK2	testing
ENSG00000115998	0.128083333333333	C2orf42	testing
ENSG00000116001	0.711183333333333	TIA1	testing
ENSG00000116005	0.2523	PCYOX1	testing
ENSG00000116014	0.250883333333333	KISS1R	testing
ENSG00000116016	0.693083333333333	EPAS1	testing
ENSG00000116017	0.337633333333333	ARID3A	testing
ENSG00000116031	0.175733333333333	CD207	testing
ENSG00000116032	0.102933333333333	GRIN3B	testing
ENSG00000116035	0.834716666666667	VAX2	testing
ENSG00000116039	0.287283333333333	ATP6V1B1	testing
ENSG00000116044	0.8454	NFE2L2	testing
ENSG00000116095	0.867266666666667	PLEKHA3	testing
ENSG00000116106	0.923183333333333	EPHA4	testing
ENSG00000116117	0.41575	PARD3B	testing
ENSG00000116120	0.457366666666667	FARSB	testing
ENSG00000116127	0.58425	ALMS1	testing
ENSG00000116128	0.61315	BCL9	testing
ENSG00000116132	0.901966666666667	PRRX1	testing
ENSG00000116133	0.421533333333333	DHCR24	testing
ENSG00000116138	0.745766666666667	DNAJC16	testing
ENSG00000116141	0.7706	MARK1	testing
ENSG00000116147	0.163266666666667	TNR	testing
ENSG00000116151	0.200766666666667	MORN1	testing
ENSG00000116157	0.201316666666667	GPX7	testing
ENSG00000116161	0.695316666666667	CACYBP	testing
ENSG00000116171	0.2919	SCP2	testing
ENSG00000116176	0.101716666666667	TPSG1	testing
ENSG00000116183	0.0461333333333333	PAPPA2	testing
ENSG00000116191	0.57615	RALGPS2	testing
ENSG00000116194	0.4503	ANGPTL1	testing
ENSG00000116198	0.151716666666667	CEP104	testing
ENSG00000116199	0.399783333333333	FAM20B	testing
ENSG00000116205	0.429383333333333	TCEANC2	testing
ENSG00000116209	0.442483333333333	TMEM59	testing
ENSG00000116212	0.57855	LRRC42	testing
ENSG00000116213	0.699883333333333	WRAP73	testing
ENSG00000116218	0.325866666666667	NPHS2	testing
ENSG00000116221	0.1972	MRPL37	testing
ENSG00000116237	0.437133333333333	ICMT	testing
ENSG00000116251	0.403416666666667	RPL22	testing
ENSG00000116260	0.3586	QSOX1	testing
ENSG00000116266	0.239333333333333	STXBP3	testing
ENSG00000116273	0.5201	PHF13	testing
ENSG00000116285	0.700533333333333	ERRFI1	testing
ENSG00000116288	0.322116666666667	PARK7	testing
ENSG00000116299	0.26205	KIAA1324	testing
ENSG00000116329	0.34895	OPRD1	testing
ENSG00000116337	0.338466666666667	AMPD2	testing
ENSG00000116350	0.549216666666667	SRSF4	testing
ENSG00000116353	0.306633333333333	MECR	testing
ENSG00000116396	0.41745	KCNC4	testing
ENSG00000116406	0.45545	EDEM3	testing
ENSG00000116455	0.625783333333333	WDR77	testing
ENSG00000116459	0.665883333333333	ATP5F1	testing
ENSG00000116473	0.48535	RAP1A	testing
ENSG00000116478	0.116233333333333	HDAC1	testing
ENSG00000116489	0.6703	CAPZA1	testing
ENSG00000116497	0.767466666666667	S100PBP	testing
ENSG00000116514	0.44595	RNF19B	testing
ENSG00000116521	0.0645333333333333	SCAMP3	testing
ENSG00000116525	0.287683333333333	TRIM62	testing
ENSG00000116539	0.754016666666667	ASH1L	testing
ENSG00000116544	0.471183333333333	DLGAP3	testing
ENSG00000116560	0.7152	SFPQ	testing
ENSG00000116574	0.530966666666667	RHOU	testing
ENSG00000116580	0.470683333333333	GON4L	testing
ENSG00000116584	0.566816666666667	ARHGEF2	testing
ENSG00000116586	0.369366666666667	LAMTOR2	testing
ENSG00000116604	0.511166666666667	MEF2D	testing
ENSG00000116641	0.588633333333333	DOCK7	testing
ENSG00000116649	0.198516666666667	SRM	testing
ENSG00000116652	0.01655	DLEU2L	testing
ENSG00000116661	0.140983333333333	FBXO2	testing
ENSG00000116663	0.0255333333333333	FBXO6	testing
ENSG00000116667	0.72995	C1orf21	testing
ENSG00000116668	0.52865	SWT1	testing
ENSG00000116670	0.4155	MAD2L2	testing
ENSG00000116675	0.416816666666667	DNAJC6	testing
ENSG00000116678	0.631816666666667	LEPR	testing
ENSG00000116679	0.929	IVNS1ABP	testing
ENSG00000116685	0.198133333333333	KIAA2013	testing
ENSG00000116688	0.16205	MFN2	testing
ENSG00000116690	0.0567666666666667	PRG4	testing
ENSG00000116691	0.0542833333333333	MIIP	testing
ENSG00000116698	0.748983333333333	SMG7	testing
ENSG00000116701	0.19555	NCF2	testing
ENSG00000116703	0.112766666666667	PDC	testing
ENSG00000116704	0.406283333333333	SLC35D1	testing
ENSG00000116711	0.125866666666667	PLA2G4A	testing
ENSG00000116717	0.694166666666667	GADD45A	testing
ENSG00000116721	0.00475	PRAMEF1	testing
ENSG00000116726	0.143383333333333	PRAMEF12	testing
ENSG00000116729	0.776866666666667	WLS	testing
ENSG00000116731	0.535333333333333	PRDM2	testing
ENSG00000116741	0.58235	RGS2	testing
ENSG00000116745	0.181833333333333	RPE65	testing
ENSG00000116747	0.80225	TROVE2	testing
ENSG00000116748	0.153733333333333	AMPD1	testing
ENSG00000116750	0.810083333333333	UCHL5	testing
ENSG00000116752	0.199483333333333	BCAS2	testing
ENSG00000116754	0.683933333333333	SRSF11	testing
ENSG00000116761	0.558733333333333	CTH	testing
ENSG00000116771	0.0382833333333333	AGMAT	testing
ENSG00000116774	0.34725	OLFML3	testing
ENSG00000116783	0.272133333333333	TNNI3K	testing
ENSG00000116786	0.298083333333333	PLEKHM2	testing
ENSG00000116791	0.568266666666667	CRYZ	testing
ENSG00000116793	0.587883333333333	PHTF1	testing
ENSG00000116809	0.0853	ZBTB17	testing
ENSG00000116815	0.20415	CD58	testing
ENSG00000116819	0.1704	TFAP2E	testing
ENSG00000116824	0.161716666666667	CD2	testing
ENSG00000116830	0.403966666666667	TTF2	testing
ENSG00000116852	0.350366666666667	KIF21B	testing
ENSG00000116857	0.419066666666667	TMEM9	testing
ENSG00000116863	0.1495	ADPRHL2	testing
ENSG00000116871	0.403433333333333	MAP7D1	testing
ENSG00000116874	0.349016666666667	WARS2	testing
ENSG00000116882	0.190933333333333	HAO2	testing
ENSG00000116883	0.4568		testing
ENSG00000116885	0.144116666666667	OSCP1	testing
ENSG00000116898	0.18385	MRPS15	testing
ENSG00000116903	0.832033333333333	EXOC8	testing
ENSG00000116906	0.396116666666667	GNPAT	testing
ENSG00000116918	0.31355	TSNAX	testing
ENSG00000116922	0.6075	C1orf109	testing
ENSG00000116954	0.4628	RRAGC	testing
ENSG00000116957	0.172116666666667	TBCE	testing
ENSG00000116962	0.491083333333333	NID1	testing
ENSG00000116977	0.210233333333333	LGALS8	testing
ENSG00000116981	0.227466666666667	NT5C1A	testing
ENSG00000116983	0.396333333333333	HPCAL4	testing
ENSG00000116984	0.403366666666667	MTR	testing
ENSG00000116985	0.137866666666667	BMP8B	testing
ENSG00000116990	0.564583333333333	MYCL	testing
ENSG00000116991	0.114216666666667	SIPA1L2	testing
ENSG00000116996	0.0155833333333333	ZP4	testing
ENSG00000117000	0.467933333333333	RLF	testing
ENSG00000117009	0.319233333333333	KMO	testing
ENSG00000117010	0.168983333333333	ZNF684	testing
ENSG00000117016	0.142366666666667	RIMS3	testing
ENSG00000117020	0.648966666666667	AKT3	testing
ENSG00000117036	0.542966666666667	ETV3	testing
ENSG00000117054	0.442333333333333	ACADM	testing
ENSG00000117069	0.669866666666667	ST6GALNAC5	testing
ENSG00000117090	0.244116666666667	SLAMF1	testing
ENSG00000117091	0.237233333333333	CD48	testing
ENSG00000117114	0.88485	LPHN2	testing
ENSG00000117115	0.219166666666667	PADI2	testing
ENSG00000117122	0.260016666666667	MFAP2	testing
ENSG00000117133	0.619016666666667	RPF1	testing
ENSG00000117139	0.771133333333333	KDM5B	testing
ENSG00000117143	0.358066666666667	UAP1	testing
ENSG00000117148	0.0694333333333333	ACTL8	testing
ENSG00000117151	0.340366666666667	CTBS	testing
ENSG00000117152	0.5024	RGS4	testing
ENSG00000117153	0.275666666666667	KLHL12	testing
ENSG00000117154	0.532916666666667	IGSF21	testing
ENSG00000117155	0.53025	SSX2IP	testing
ENSG00000117174	0.514366666666667	ZNHIT6	testing
ENSG00000117215	0.1179	PLA2G2D	testing
ENSG00000117222	0.314333333333333	RBBP5	testing
ENSG00000117226	0.229533333333333	GBP3	testing
ENSG00000117228	0.298966666666667	GBP1	testing
ENSG00000117245	0.0631833333333333	KIF17	testing
ENSG00000117262	0.1226	GPR89A	testing
ENSG00000117266	0.33215	CDK18	testing
ENSG00000117280	0.1696	RAB7L1	testing
ENSG00000117289	0.674483333333333	TXNIP	testing
ENSG00000117298	0.372283333333333	ECE1	testing
ENSG00000117305	0.12145	HMGCL	testing
ENSG00000117308	0.05675	GALE	testing
ENSG00000117318	0.674183333333333	ID3	testing
ENSG00000117322	0.3283	CR2	testing
ENSG00000117335	0.62645	CD46	testing
ENSG00000117360	0.24425	PRPF3	testing
ENSG00000117362	0.127116666666667	APH1A	testing
ENSG00000117385	0.5826	LEPRE1	testing
ENSG00000117395	0.170483333333333	EBNA1BP2	testing
ENSG00000117399	0.20765	CDC20	testing
ENSG00000117400	0.0254	MPL	testing
ENSG00000117407	0.15215	ARTN	testing
ENSG00000117408	0.19265	IPO13	testing
ENSG00000117410	0.264416666666667	ATP6V0B	testing
ENSG00000117411	0.263766666666667	B4GALT2	testing
ENSG00000117419	0.24865	ERI3	testing
ENSG00000117425	0.03415	PTCH2	testing
ENSG00000117448	0.1571	AKR1A1	testing
ENSG00000117450	0.474583333333333	PRDX1	testing
ENSG00000117461	0.641483333333333	PIK3R3	testing
ENSG00000117472	0.11335	TSPAN1	testing
ENSG00000117475	0.348566666666667	BLZF1	testing
ENSG00000117477	0.474066666666667	CCDC181	testing
ENSG00000117479	0.698516666666667	SLC19A2	testing
ENSG00000117480	0.0907166666666667	FAAH	testing
ENSG00000117481	0.176033333333333	NSUN4	testing
ENSG00000117500	0.82135	TMED5	testing
ENSG00000117501	0.225833333333333	MROH9	testing
ENSG00000117505	0.706616666666667	DR1	testing
ENSG00000117507	0.134583333333333	FMO6P	testing
ENSG00000117519	0.839683333333333	CNN3	testing
ENSG00000117523	0.58135	PRRC2C	testing
ENSG00000117525	0.766566666666667	F3	testing
ENSG00000117528	0.576433333333333	ABCD3	testing
ENSG00000117533	0.627783333333333	VAMP4	testing
ENSG00000117543	0.386133333333333	DPH5	testing
ENSG00000117560	0.151266666666667	FASLG	testing
ENSG00000117569	0.406166666666667	PTBP2	testing
ENSG00000117586	0.313783333333333	TNFSF4	testing
ENSG00000117592	0.753433333333333	PRDX6	testing
ENSG00000117593	0.437683333333333	DARS2	testing
ENSG00000117594	0.317466666666667	HSD11B1	testing
ENSG00000117597	0.327016666666667	DIEXF	testing
ENSG00000117598	0.534233333333333		testing
ENSG00000117600	0.3855		testing
ENSG00000117601	0.01305	SERPINC1	testing
ENSG00000117602	0.409316666666667	RCAN3	testing
ENSG00000117614	0.18535	SYF2	testing
ENSG00000117616	0.4471	C1orf63	testing
ENSG00000117620	0.203316666666667	SLC35A3	testing
ENSG00000117625	0.743933333333333	RCOR3	testing
ENSG00000117632	0.561416666666667	STMN1	testing
ENSG00000117640	0.226366666666667	MTFR1L	testing
ENSG00000117643	0.53975	MAN1C1	testing
ENSG00000117650	0.175133333333333	NEK2	testing
ENSG00000117676	0.175883333333333	RPS6KA1	testing
ENSG00000117682	0.26815	DHDDS	testing
ENSG00000117691	0.279233333333333	NENF	testing
ENSG00000117697	0.3839	NSL1	testing
ENSG00000117713	0.700983333333333	ARID1A	testing
ENSG00000117724	0.3934	CENPF	testing
ENSG00000117748	0.127283333333333	RPA2	testing
ENSG00000117751	0.34845	PPP1R8	testing
ENSG00000117758	0.379916666666667	STX12	testing
ENSG00000117791	0.490033333333333	MARC2	testing
ENSG00000117834	0.0736	SLC5A9	testing
ENSG00000117859	0.600983333333333	OSBPL9	testing
ENSG00000117862	0.727516666666667	TXNDC12	testing
ENSG00000117868	0.56365	ESYT2	testing
ENSG00000117877	0.571783333333333	CD3EAP	testing
ENSG00000117899	0.487033333333333	MESDC2	testing
ENSG00000117906	0.4667	RCN2	testing
ENSG00000117971	0.2161	CHRNB4	testing
ENSG00000117983	0.1343	MUC5B	testing
ENSG00000117984	0.16835	CTSD	testing
ENSG00000118004	0.120566666666667	COLEC11	testing
ENSG00000118017	0.15275	A4GNT	testing
ENSG00000118058	0.89715	KMT2A	testing
ENSG00000118094	0.0810333333333333	TREH	testing
ENSG00000118096	0.156733333333333	IFT46	testing
ENSG00000118113	0.171416666666667	MMP8	testing
ENSG00000118137	0.167616666666667	APOA1	testing
ENSG00000118156	0.0478833333333333	ZNF541	testing
ENSG00000118160	0.362266666666667	SLC8A2	testing
ENSG00000118162	0.0672666666666667	KPTN	testing
ENSG00000118181	0.355233333333333	RPS25	testing
ENSG00000118193	0.3098	KIF14	testing
ENSG00000118194	0.340266666666667	TNNT2	testing
ENSG00000118197	0.262883333333333	DDX59	testing
ENSG00000118200	0.60045	CAMSAP2	testing
ENSG00000118217	0.42355	ATF6	testing
ENSG00000118231	0.126216666666667	CRYGD	testing
ENSG00000118242	0.114466666666667	MREG	testing
ENSG00000118245	0.0376833333333333	TNP1	testing
ENSG00000118246	0.39685	FASTKD2	testing
ENSG00000118257	0.885083333333333	NRP2	testing
ENSG00000118260	0.7124	CREB1	testing
ENSG00000118263	0.866666666666667	KLF7	testing
ENSG00000118271	0.19535	TTR	testing
ENSG00000118276	0.65035	B4GALT6	testing
ENSG00000118292	0.1568	C1orf54	testing
ENSG00000118298	0.435716666666667	CA14	testing
ENSG00000118307	0.202983333333333	CASC1	testing
ENSG00000118308	0.305716666666667	LRMP	testing
ENSG00000118322	0.0983833333333333	ATP10B	testing
ENSG00000118363	0.304166666666667	SPCS2	testing
ENSG00000118407	0.509433333333333	FILIP1	testing
ENSG00000118418	0.314933333333333	HMGN3	testing
ENSG00000118420	0.442416666666667	UBE3D	testing
ENSG00000118432	0.692116666666667	CNR1	testing
ENSG00000118434	0.184283333333333	SPACA1	testing
ENSG00000118454	0.507966666666667	ANKRD13C	testing
ENSG00000118473	0.5908	SGIP1	testing
ENSG00000118482	0.67015	PHF3	testing
ENSG00000118491	0.0113166666666667	ZC2HC1B	testing
ENSG00000118492	0.21855	ADGB	testing
ENSG00000118495	0.5964	PLAGL1	testing
ENSG00000118496	0.726766666666667	FBXO30	testing
ENSG00000118503	0.666333333333333	TNFAIP3	testing
ENSG00000118507	0.425683333333333	AKAP7	testing
ENSG00000118508	0.594916666666667	RAB32	testing
ENSG00000118513	0.6854	MYB	testing
ENSG00000118514	0.0271666666666667	ALDH8A1	testing
ENSG00000118515	0.548066666666667	SGK1	testing
ENSG00000118518	0.649466666666667	RNF146	testing
ENSG00000118520	0.0343166666666667	ARG1	testing
ENSG00000118523	0.653066666666667	CTGF	testing
ENSG00000118526	0.815916666666667	TCF21	testing
ENSG00000118557	0.18215	PMFBP1	testing
ENSG00000118564	0.721283333333333	FBXL5	testing
ENSG00000118579	0.3933	MED28	testing
ENSG00000118596	0.348916666666667	SLC16A7	testing
ENSG00000118600	0.356683333333333	TMEM5	testing
ENSG00000118620	0.146666666666667	ZNF430	testing
ENSG00000118640	0.279183333333333	VAMP8	testing
ENSG00000118655	0.255416666666667	DCLRE1B	testing
ENSG00000118680	0.661783333333333	MYL12B	testing
ENSG00000118689	0.746516666666667	FOXO3	testing
ENSG00000118690	0.256016666666667	ARMC2	testing
ENSG00000118702	0.23065	GHRH	testing
ENSG00000118705	0.408116666666667	RPN2	testing
ENSG00000118707	0.613166666666667	TGIF2	testing
ENSG00000118729	0.257183333333333	CASQ2	testing
ENSG00000118733	0.262716666666667	OLFM3	testing
ENSG00000118777	0.184716666666667	ABCG2	testing
ENSG00000118785	0.436483333333333	SPP1	testing
ENSG00000118804	0.605216666666667	FAM47E-STBD1	testing
ENSG00000118816	0.863266666666667	CCNI	testing
ENSG00000118849	0.071	RARRES1	testing
ENSG00000118855	0.3874	MFSD1	testing
ENSG00000118873	0.683666666666667	RAB3GAP2	testing
ENSG00000118894	0.1075	FAM86A	testing
ENSG00000118898	0.241166666666667	PPL	testing
ENSG00000118900	0.7125	UBN1	testing
ENSG00000118922	0.83605	KLF12	testing
ENSG00000118939	0.273716666666667	UCHL3	testing
ENSG00000118946	0.767133333333333	PCDH17	testing
ENSG00000118960	0.32045	HS1BP3	testing
ENSG00000118961	0.372083333333333	C2orf43	testing
ENSG00000118965	0.362716666666667	WDR35	testing
ENSG00000118971	0.722916666666667	CCND2	testing
ENSG00000118972	0.293483333333333	FGF23	testing
ENSG00000118985	0.646483333333333	ELL2	testing
ENSG00000118997	0.30185	DNAH7	testing
ENSG00000119004	0.326933333333333	CYP20A1	testing
ENSG00000119013	0.4265	NDUFB3	testing
ENSG00000119041	0.320166666666667	GTF3C3	testing
ENSG00000119048	0.237733333333333	UBE2B	testing
ENSG00000119121	0.226733333333333	TRPM6	testing
ENSG00000119125	0.2104	GDA	testing
ENSG00000119138	0.40785	KLF9	testing
ENSG00000119139	0.383616666666667	TJP2	testing
ENSG00000119147	0.184966666666667	C2orf40	testing
ENSG00000119185	0.369833333333333	ITGB1BP1	testing
